"inicio_del_intervalo","fin_del_intervalo","intervalo_completo","tipo_de_medios","abandono_no_rapido","abandono_rapido","cumplen_el_sla","contestadas","porcentaje_de_contestadas","abandonadas","porcentaje_de_abandono","velocidad_media_de_respuesta","porcentaje_nivel_de_servicio","porcentaje_del_objetivo_del_nivel_de_servicio","espera_media","manejo_medio","conversacion_media","tiempo_medio_de_trabajo_despues_de_llamada","created_at"
"3/7/2025 10:00","3/7/2025 10:30",VERDADERO,voz,1.0,0.0,75.0,87.0,0.988636364,1.0,0.011363636,"00:00:06.694",0.852272727,0.0,"00:00:06.914","00:03:29.463","00:03:14.566","",2025-10-03 13:13:01.000
"3/7/2025 10:30","3/7/2025 11:00",VERDADERO,voz,0.0,0.0,94.0,104.0,1.0,0.0,0.0,"00:00:05.574",0.903846154,0.0,"00:00:05.574","00:03:42.156","00:03:19.132","",2025-10-03 13:13:01.000
"3/7/2025 11:00","3/7/2025 11:30",VERDADERO,voz,0.0,0.0,97.0,104.0,0.99047619,0.0,0.0,"00:00:04.651",0.932692308,0.0,"00:00:04.651","00:04:17.518","00:03:51.691","",2025-10-03 13:13:01.000
"3/7/2025 11:30","3/7/2025 12:00",VERDADERO,voz,0.0,1.0,94.0,101.0,1.0,1.0,0.00990099,"00:00:04.249",0.921568627,0.0,"00:00:04.258","00:04:36.575","00:03:58.178","",2025-10-03 13:13:01.000
"3/7/2025 12:00","3/7/2025 12:30",VERDADERO,voz,0.0,0.0,98.0,108.0,1.0,0.0,0.0,"00:00:04.970",0.907407407,0.0,"00:00:04.970","00:04:00.411","00:03:16.837","",2025-10-03 13:13:01.000
"3/7/2025 12:30","3/7/2025 13:00",VERDADERO,voz,0.0,2.0,102.0,108.0,0.955752212,2.0,0.017699115,"00:00:03.473",0.927272727,0.0,"00:00:03.426","00:03:57.748","00:03:23.352","",2025-10-03 13:13:01.000
"3/7/2025 13:00","3/7/2025 13:30",VERDADERO,voz,3.0,1.0,60.0,85.0,0.988372093,4.0,0.046511628,"00:00:17.419",0.674157303,0.0,"00:00:18.497","00:03:59.480","00:03:31.370","",2025-10-03 13:13:01.000
"3/7/2025 13:30","3/7/2025 14:00",VERDADERO,voz,0.0,0.0,89.0,91.0,1.0,0.0,0.0,"00:00:01.714",0.978021978,0.0,"00:00:01.714","00:04:08.230","00:03:40.987","",2025-10-03 13:13:01.000
"3/7/2025 14:00","3/7/2025 14:30",VERDADERO,voz,0.0,0.0,75.0,75.0,1.0,0.0,0.0,"00:00:00.452",1.0,0.0,"00:00:00.452","00:04:10.166","00:03:43.541","",2025-10-03 13:13:01.000
"3/7/2025 14:30","3/7/2025 15:00",VERDADERO,voz,0.0,0.0,74.0,74.0,1.0,0.0,0.0,"00:00:00.427",1.0,0.0,"00:00:00.427","00:03:54.283","00:03:18.901","",2025-10-03 13:13:01.000
"3/7/2025 15:00","3/7/2025 15:30",VERDADERO,voz,0.0,0.0,66.0,66.0,1.0,0.0,0.0,"00:00:00.418",1.0,0.0,"00:00:00.418","00:04:17.596","00:03:50.128","",2025-10-03 13:13:01.000
"3/7/2025 15:30","3/7/2025 16:00",VERDADERO,voz,1.0,1.0,64.0,64.0,0.96969697,2.0,0.03030303,"00:00:00.808",0.96969697,0.0,"00:00:00.977","00:04:29.789","00:03:48.881","",2025-10-03 13:13:01.000
"3/7/2025 16:00","3/7/2025 16:30",VERDADERO,voz,2.0,0.0,40.0,50.0,0.961538462,2.0,0.038461538,"00:00:25.503",0.769230769,0.0,"00:00:28.063","00:05:32.962","00:04:24.796","",2025-10-03 13:13:01.000
"3/7/2025 16:30","3/7/2025 17:00",VERDADERO,voz,0.0,0.0,55.0,57.0,0.982758621,0.0,0.0,"00:00:02.828",0.964912281,0.0,"00:00:02.828","00:05:03.407","00:04:29.268","",2025-10-03 13:13:01.000
"3/7/2025 17:00","3/7/2025 17:30",VERDADERO,voz,6.0,1.0,29.0,53.0,0.841269841,7.0,0.111111111,"00:00:34.635",0.483333333,0.0,"00:00:36.072","00:05:12.266","00:04:04.508","",2025-10-03 13:13:01.000
"3/7/2025 17:30","3/7/2025 18:00",VERDADERO,voz,8.0,0.0,34.0,52.0,0.928571429,8.0,0.142857143,"00:00:34.493",0.566666667,0.0,"00:00:35.859","00:05:35.007","00:04:40.882","",2025-10-03 13:13:01.000
"3/7/2025 18:00","3/7/2025 18:30",VERDADERO,voz,7.0,0.0,20.0,38.0,0.808510638,7.0,0.14893617,"00:00:37.942",0.444444444,0.0,"00:00:43.882","00:05:08.784","00:04:34.767","",2025-10-03 13:13:01.000
"3/7/2025 18:30","3/7/2025 19:00",VERDADERO,voz,7.0,4.0,5.0,40.0,0.784313725,11.0,0.215686275,"00:01:21.605",0.098039216,0.0,"00:01:17.221","00:04:33.694","00:04:12.499","",2025-10-03 13:13:01.000
"3/7/2025 19:00","3/7/2025 19:30",VERDADERO,voz,10.0,4.0,9.0,36.0,0.705882353,14.0,0.274509804,"00:01:08.451",0.18,0.0,"00:01:03.734","00:05:01.740","00:04:08.571","",2025-10-03 13:13:01.000
"3/7/2025 19:30","3/7/2025 20:00",VERDADERO,voz,4.0,0.0,19.0,33.0,0.916666667,4.0,0.111111111,"00:01:07.099",0.513513514,0.0,"00:01:10.378","00:05:28.564","00:04:33.295","",2025-10-03 13:13:01.000
"3/7/2025 20:00","3/7/2025 20:30",VERDADERO,voz,15.0,0.0,7.0,22.0,0.628571429,15.0,0.428571429,"00:01:32.381",0.189189189,0.0,"00:01:54.930","00:07:19.727","00:06:33.161","",2025-10-03 13:13:01.000
"3/7/2025 20:30","3/7/2025 21:00",VERDADERO,voz,0.0,1.0,17.0,26.0,0.962962963,1.0,0.037037037,"00:00:28.604",0.62962963,0.0,"00:00:27.617","00:05:14.157","00:04:46.016","",2025-10-03 13:13:01.000
"3/7/2025 21:00","3/7/2025 21:30",VERDADERO,voz,15.0,0.0,3.0,20.0,0.540540541,15.0,0.405405405,"00:02:23.569",0.085714286,0.0,"00:02:21.693","00:04:56.348","00:04:55.064","",2025-10-03 13:13:01.000
"3/7/2025 21:30","3/7/2025 22:00",VERDADERO,voz,4.0,1.0,2.0,14.0,0.823529412,5.0,0.294117647,"00:03:03.178",0.105263158,0.0,"00:02:23.411","00:06:35.324","00:06:05.302","",2025-10-03 13:13:01.000
"3/7/2025 22:00","3/7/2025 22:30",VERDADERO,voz,1.0,0.0,3.0,8.0,0.727272727,1.0,0.090909091,"00:01:22.644",0.333333333,0.0,"00:01:24.372","00:06:42.510","00:06:30.266","",2025-10-03 13:13:01.000
"3/7/2025 22:30","3/7/2025 23:00",VERDADERO,voz,2.0,0.0,8.0,10.0,1.0,2.0,0.2,"00:00:43.659",0.666666667,0.0,"00:00:57.939","00:05:37.553","00:04:47.163","",2025-10-03 13:13:01.000
"3/7/2025 23:00","3/7/2025 23:30",VERDADERO,voz,0.0,0.0,2.0,5.0,1.0,0.0,0.0,"00:00:35.300",0.4,0.0,"00:00:35.300","00:05:24.862","00:04:44.144","",2025-10-03 13:13:01.000
"3/7/2025 23:30","4/7/2025 00:00",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.509",1.0,0.0,"00:00:00.509","00:04:39.214","00:03:35.916","",2025-10-03 13:13:01.000
"4/7/2025 00:00","4/7/2025 00:30",VERDADERO,voz,1.0,0.0,1.0,1.0,0.5,1.0,0.5,"00:00:00.551",0.5,0.0,"00:00:22.832","00:01:23.150","00:01:23.150","",2025-10-03 13:13:01.000
"4/7/2025 00:30","4/7/2025 01:00",VERDADERO,voz,2.0,0.0,1.0,1.0,0.333333333,2.0,0.666666667,"00:00:00.459",0.333333333,0.0,"00:01:16.631","00:07:17.147","00:07:17.147","",2025-10-03 13:13:01.000
"4/7/2025 01:00","4/7/2025 01:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 01:30","4/7/2025 02:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 02:00","4/7/2025 02:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 02:30","4/7/2025 03:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.439",1.0,0.0,"00:00:00.439","00:02:16.596","00:02:16.596","",2025-10-03 13:13:01.000
"4/7/2025 03:00","4/7/2025 03:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 03:30","4/7/2025 04:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 04:00","4/7/2025 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 04:30","4/7/2025 05:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"4/7/2025 05:00","4/7/2025 05:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.417",1.0,0.0,"00:00:00.417","00:03:57.262","00:03:57.262","",2025-10-03 13:13:01.000
"4/7/2025 05:30","4/7/2025 06:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","00:06:54.001","00:06:54.001","",2025-10-03 13:13:01.000
"4/7/2025 06:00","4/7/2025 06:30",VERDADERO,voz,0.0,0.0,7.0,7.0,1.0,0.0,0.0,"00:00:00.657",1.0,0.0,"00:00:00.657","00:03:45.229","00:03:45.229","",2025-10-03 13:13:01.000
"4/7/2025 06:30","4/7/2025 07:00",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.565",1.0,0.0,"00:00:00.565","00:04:09.400","00:04:09.400","",2025-10-03 13:13:01.000
"4/7/2025 07:00","4/7/2025 07:30",VERDADERO,voz,0.0,0.0,7.0,7.0,1.0,0.0,0.0,"00:00:00.554",1.0,0.0,"00:00:00.554","00:04:19.673","00:03:55.921","",2025-10-03 13:13:01.000
"4/7/2025 07:30","4/7/2025 08:00",VERDADERO,voz,2.0,0.0,20.0,23.0,0.92,2.0,0.08,"00:00:10.070",0.8,0.0,"00:00:13.712","00:05:20.194","00:04:32.335","",2025-10-03 13:13:01.000
"4/7/2025 08:00","4/7/2025 08:30",VERDADERO,voz,0.0,0.0,50.0,50.0,1.0,0.0,0.0,"00:00:00.539",1.0,0.0,"00:00:00.539","00:03:22.008","00:03:17.262","",2025-10-03 13:13:01.000
"4/7/2025 08:30","4/7/2025 09:00",VERDADERO,voz,0.0,0.0,48.0,59.0,1.0,0.0,0.0,"00:00:08.433",0.813559322,0.0,"00:00:08.433","00:04:04.997","00:03:45.443","",2025-10-03 13:13:01.000
"4/7/2025 09:00","4/7/2025 09:30",VERDADERO,voz,10.0,0.0,37.0,81.0,0.89010989,10.0,0.10989011,"00:00:45.010",0.406593407,0.0,"00:00:46.597","00:03:53.917","00:03:21.141","",2025-10-03 13:13:01.000
"4/7/2025 09:30","4/7/2025 10:00",VERDADERO,voz,3.0,0.0,76.0,92.0,0.876190476,3.0,0.028571429,"00:00:11.739",0.8,0.0,"00:00:12.552","00:03:55.130","00:03:24.572","",2025-10-03 13:13:01.000
"4/7/2025 10:00","4/7/2025 10:30",VERDADERO,voz,6.0,1.0,49.0,89.0,1.0,7.0,0.078651685,"00:00:40.037",0.510416667,0.0,"00:00:41.897","00:04:11.048","00:03:42.118","",2025-10-03 13:13:01.000
"4/7/2025 10:30","4/7/2025 11:00",VERDADERO,voz,2.0,0.0,58.0,72.0,1.014084507,2.0,0.028169014,"00:00:11.707",0.783783784,0.0,"00:00:12.668","00:04:26.731","00:04:02.432","",2025-10-03 13:13:01.000
"4/7/2025 11:00","4/7/2025 11:30",VERDADERO,voz,0.0,0.0,82.0,91.0,1.0,0.0,0.0,"00:00:05.599",0.901098901,0.0,"00:00:05.599","00:04:18.491","00:03:57.858","",2025-10-03 13:13:01.000
"4/7/2025 11:30","4/7/2025 12:00",VERDADERO,voz,2.0,2.0,85.0,103.0,0.953703704,4.0,0.037037037,"00:00:07.938",0.794392523,0.0,"00:00:08.158","00:04:43.805","00:04:16.624","",2025-10-03 13:13:01.000
"4/7/2025 12:00","4/7/2025 12:30",VERDADERO,voz,0.0,0.0,95.0,97.0,1.010416667,0.0,0.0,"00:00:01.032",0.979381443,0.0,"00:00:01.032","00:03:58.715","00:03:36.983","",2025-10-03 13:13:01.000
"4/7/2025 12:30","4/7/2025 13:00",VERDADERO,voz,4.0,1.0,78.0,95.0,0.931372549,5.0,0.049019608,"00:00:13.836",0.78,0.0,"00:00:15.318","00:04:33.660","00:04:02.002","",2025-10-03 13:13:01.000
"4/7/2025 13:00","4/7/2025 13:30",VERDADERO,voz,1.0,0.0,70.0,76.0,1.013333333,1.0,0.013333333,"00:00:03.402",0.909090909,0.0,"00:00:03.583","00:04:45.415","00:03:56.060","",2025-10-03 13:13:01.000
"4/7/2025 13:30","4/7/2025 14:00",VERDADERO,voz,0.0,0.0,99.0,100.0,1.0,0.0,0.0,"00:00:00.705",0.99,0.0,"00:00:00.705","00:03:55.738","00:03:18.440","",2025-10-03 13:13:01.000
"4/7/2025 14:00","4/7/2025 14:30",VERDADERO,voz,0.0,0.0,84.0,84.0,1.0,0.0,0.0,"00:00:00.556",1.0,0.0,"00:00:00.556","00:04:22.894","00:03:42.936","",2025-10-03 13:13:01.000
"4/7/2025 14:30","4/7/2025 15:00",VERDADERO,voz,0.0,0.0,67.0,67.0,1.0,0.0,0.0,"00:00:00.419",1.0,0.0,"00:00:00.419","00:04:19.989","00:03:49.580","",2025-10-03 13:13:01.000
"4/7/2025 15:00","4/7/2025 15:30",VERDADERO,voz,0.0,0.0,78.0,78.0,1.0,0.0,0.0,"00:00:00.462",1.0,0.0,"00:00:00.462","00:04:21.984","00:03:49.941","",2025-10-03 13:13:01.000
"4/7/2025 15:30","4/7/2025 16:00",VERDADERO,voz,9.0,1.0,57.0,105.0,0.913043478,10.0,0.086956522,"00:00:41.708",0.495652174,0.0,"00:00:41.814","00:04:28.578","00:03:59.999","",2025-10-03 13:13:01.000
"4/7/2025 16:00","4/7/2025 16:30",VERDADERO,voz,3.0,0.0,65.0,85.0,0.965909091,3.0,0.034090909,"00:00:10.257",0.738636364,0.0,"00:00:10.824","00:04:58.095","00:04:17.052","",2025-10-03 13:13:01.000
"4/7/2025 16:30","4/7/2025 17:00",VERDADERO,voz,1.0,0.0,67.0,91.0,0.989130435,1.0,0.010869565,"00:00:12.130",0.72826087,0.0,"00:00:12.377","00:04:31.138","00:04:04.851","",2025-10-03 13:13:01.000
"4/7/2025 17:00","4/7/2025 17:30",VERDADERO,voz,12.0,3.0,27.0,61.0,0.743902439,15.0,0.182926829,"00:00:47.956",0.355263158,0.0,"00:00:46.113","00:04:23.414","00:03:53.200","",2025-10-03 13:13:01.000
"4/7/2025 17:30","4/7/2025 18:00",VERDADERO,voz,20.0,2.0,15.0,65.0,0.764705882,22.0,0.258823529,"00:01:47.648",0.172413793,0.0,"00:01:38.221","00:05:47.370","00:04:53.118","",2025-10-03 13:13:01.000
"4/7/2025 18:00","4/7/2025 18:30",VERDADERO,voz,38.0,1.0,0.0,36.0,0.43902439,39.0,0.475609756,"00:04:17.045",0.0,0.0,"00:03:20.626","00:06:53.313","00:06:03.412","",2025-10-03 13:13:01.000
"4/7/2025 18:30","4/7/2025 19:00",VERDADERO,voz,47.0,1.0,0.0,44.0,0.494382022,48.0,0.539325843,"00:04:15.774",0.0,0.0,"00:03:18.658","00:04:58.349","00:04:06.312","",2025-10-03 13:13:01.000
"4/7/2025 19:00","4/7/2025 19:30",VERDADERO,voz,19.0,0.0,7.0,37.0,0.637931034,19.0,0.327586207,"00:02:15.325",0.125,0.0,"00:02:17.845","00:05:27.879","00:04:34.891","",2025-10-03 13:13:01.000
"4/7/2025 19:30","4/7/2025 20:00",VERDADERO,voz,19.0,2.0,8.0,36.0,0.765957447,21.0,0.446808511,"00:02:57.447",0.140350877,0.0,"00:02:37.679","00:04:41.282","00:04:03.881","",2025-10-03 13:13:01.000
"4/7/2025 20:00","4/7/2025 20:30",VERDADERO,voz,8.0,0.0,12.0,35.0,0.777777778,8.0,0.177777778,"00:01:21.298",0.279069767,0.0,"00:01:27.131","00:03:40.831","00:03:28.608","",2025-10-03 13:13:01.000
"4/7/2025 20:30","4/7/2025 21:00",VERDADERO,voz,21.0,1.0,3.0,23.0,0.433962264,22.0,0.41509434,"00:02:14.578",0.066666667,0.0,"00:02:01.501","00:06:50.611","00:05:35.700","",2025-10-03 13:13:01.000
"4/7/2025 21:00","4/7/2025 21:30",VERDADERO,voz,22.0,0.0,0.0,7.0,0.28,22.0,0.88,"00:05:18.641",0.0,0.0,"00:04:06.822","00:08:00.961","00:05:56.099","",2025-10-03 13:13:01.000
"4/7/2025 21:30","4/7/2025 22:00",VERDADERO,voz,12.0,0.0,0.0,8.0,0.5,12.0,0.75,"00:06:03.258",0.0,0.0,"00:04:42.996","00:06:02.144","00:04:59.165","",2025-10-03 13:13:01.000
"4/7/2025 22:00","4/7/2025 22:30",VERDADERO,voz,10.0,1.0,1.0,7.0,0.411764706,11.0,0.647058824,"00:04:15.124",0.055555556,0.0,"00:03:17.132","00:06:04.105","00:04:47.369","",2025-10-03 13:13:01.000
"4/7/2025 22:30","4/7/2025 23:00",VERDADERO,voz,5.0,0.0,0.0,4.0,0.4,5.0,0.5,"00:03:56.416",0.0,0.0,"00:03:21.800","00:06:50.815","00:05:45.834","",2025-10-03 13:13:01.000
"4/7/2025 23:00","4/7/2025 23:30",VERDADERO,voz,1.0,0.0,1.0,2.0,2.0,1.0,1.0,"00:01:22.967",0.333333333,0.0,"00:04:57.065","00:04:07.076","00:04:07.076","",2025-10-03 13:13:01.000
"4/7/2025 23:30","5/7/2025 00:00",VERDADERO,voz,1.0,0.0,5.0,5.0,0.833333333,1.0,0.166666667,"00:00:00.453",0.833333333,0.0,"00:00:16.577","00:02:37.546","00:02:37.546","",2025-10-03 13:13:01.000
"8/7/2025 00:00","8/7/2025 00:30",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.844",1.0,0.0,"00:00:00.844","00:07:02.268","00:04:28.081","",2025-10-03 13:13:01.000
"8/7/2025 00:30","8/7/2025 01:00",VERDADERO,voz,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"00:00:00.446",1.0,0.0,"00:00:00.446","00:08:21.354","00:08:21.354","",2025-10-03 13:13:01.000
"8/7/2025 01:00","8/7/2025 01:30",VERDADERO,voz,0.0,0.0,3.0,3.0,1.0,0.0,0.0,"00:00:00.473",1.0,0.0,"00:00:00.473","00:10:23.232","00:04:37.806","",2025-10-03 13:13:01.000
"8/7/2025 01:30","8/7/2025 02:00",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.404",1.0,0.0,"00:00:00.404","00:07:49.821","00:07:00.865","",2025-10-03 13:13:01.000
"8/7/2025 02:00","8/7/2025 02:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"8/7/2025 02:30","8/7/2025 03:00",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"8/7/2025 03:00","8/7/2025 03:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"8/7/2025 03:30","8/7/2025 04:00",VERDADERO,voz,0.0,0.0,2.0,3.0,1.0,0.0,0.0,"00:00:51.656",0.666666667,0.0,"00:00:51.656","00:03:40.607","00:03:40.607","",2025-10-03 13:13:01.000
"8/7/2025 04:00","8/7/2025 04:30",VERDADERO,voz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,"","","","",2025-10-03 13:13:01.000
"8/7/2025 04:30","8/7/2025 05:00",VERDADERO,voz,0.0,0.0,2.0,3.0,1.0,0.0,0.0,"00:00:53.017",0.666666667,0.0,"00:00:53.017","00:06:32.004","00:06:03.870","",2025-10-03 13:13:01.000
"8/7/2025 05:00","8/7/2025 05:30",VERDADERO,voz,0.0,0.0,2.0,2.0,1.0,0.0,0.0,"00:00:00.375",1.0,0.0,"00:00:00.375","00:03:26.724","00:03:26.724","",2025-10-03 13:13:01.000
"8/7/2025 05:30","8/7/2025 06:00",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.563",1.0,0.0,"00:00:00.563","00:03:16.974","00:03:05.786","",2025-10-03 13:13:01.000
"8/7/2025 06:00","8/7/2025 06:30",VERDADERO,voz,0.0,0.0,4.0,4.0,1.0,0.0,0.0,"00:00:00.578",1.0,0.0,"00:00:00.578","00:02:50.753","00:02:35.235","",2025-10-03 13:13:01.000
"8/7/2025 06:30","8/7/2025 07:00",VERDADERO,voz,0.0,0.0,12.0,12.0,1.0,0.0,0.0,"00:00:00.443",1.0,0.0,"00:00:00.443","00:05:14.933","00:05:14.933","",2025-10-03 13:13:01.000
"8/7/2025 07:00","8/7/2025 07:30",VERDADERO,voz,0.0,0.0,15.0,16.0,1.0,0.0,0.0,"00:00:02.782",0.9375,0.0,"00:00:02.782","00:04:11.808","00:04:10.527","",2025-10-03 13:13:01.000
"8/7/2025 07:30","8/7/2025 08:00",VERDADERO,voz,13.0,1.0,7.0,27.0,0.574468085,14.0,0.29787234,"00:01:24.248",0.170731707,0.0,"00:01:35.793","00:04:30.839","00:04:14.198","",2025-10-03 13:13:01.000
"8/7/2025 08:00","8/7/2025 08:30",VERDADERO,voz,3.0,3.0,36.0,76.0,0.962025316,6.0,0.075949367,"00:00:47.574",0.43902439,0.0,"00:00:46.332","00:04:56.937","00:04:30.714","",2025-10-03 13:13:01.000
"8/7/2025 08:30","8/7/2025 09:00",VERDADERO,voz,33.0,0.0,1.0,80.0,0.672268908,33.0,0.277310924,"00:02:19.400",0.008849558,0.0,"00:02:03.970","00:04:43.423","00:04:06.272","",2025-10-03 13:13:01.000
"8/7/2025 09:00","8/7/2025 09:30",VERDADERO,voz,57.0,6.0,4.0,98.0,0.576470588,63.0,0.370588235,"00:03:21.063",0.02484472,0.0,"00:02:39.740","00:04:31.998","00:03:56.831","",2025-10-03 13:13:01.000
"8/7/2025 09:30","8/7/2025 10:00",VERDADERO,voz,44.0,1.0,11.0,95.0,0.698529412,45.0,0.330882353,"00:02:20.564",0.078571429,0.0,"00:02:10.133","00:04:26.044","00:03:44.671","",2025-10-03 13:13:01.000
"8/7/2025 10:00","8/7/2025 10:30",VERDADERO,voz,80.0,2.0,3.0,84.0,0.52173913,82.0,0.50931677,"00:03:44.524",0.018072289,0.0,"00:02:58.720","00:04:49.715","00:04:02.301","",2025-10-03 13:13:01.000
"8/7/2025 10:30","8/7/2025 11:00",VERDADERO,voz,57.0,2.0,1.0,89.0,0.589403974,59.0,0.390728477,"00:03:25.753",0.006756757,0.0,"00:02:50.381","00:04:21.493","00:03:46.846","",2025-10-03 13:13:01.000
"8/7/2025 11:00","8/7/2025 11:30",VERDADERO,voz,89.0,0.0,2.0,83.0,0.497005988,89.0,0.532934132,"00:03:54.653",0.011627907,0.0,"00:03:01.839","00:05:25.065","00:04:27.330","",2025-10-03 13:13:01.000
"8/7/2025 11:30","8/7/2025 12:00",VERDADERO,voz,60.0,0.0,0.0,104.0,0.619047619,60.0,0.357142857,"00:03:16.984",0.0,0.0,"00:02:41.322","00:05:05.816","00:04:14.579","",2025-10-03 13:13:01.000
"8/7/2025 12:00","8/7/2025 12:30",VERDADERO,voz,23.0,1.0,48.0,113.0,0.896825397,24.0,0.19047619,"00:01:21.352",0.350364964,0.0,"00:01:22.212","00:04:34.800","00:04:06.720","",2025-10-03 13:13:01.000
"8/7/2025 12:30","8/7/2025 13:00",VERDADERO,voz,3.0,0.0,48.0,103.0,0.971698113,3.0,0.028301887,"00:00:35.729",0.452830189,0.0,"00:00:35.457","00:04:58.961","00:04:16.288","",2025-10-03 13:13:01.000
"8/7/2025 13:00","8/7/2025 13:30",VERDADERO,voz,1.0,0.0,94.0,109.0,0.990909091,1.0,0.009090909,"00:00:07.610",0.854545455,0.0,"00:00:07.936","00:04:29.388","00:03:50.452","",2025-10-03 13:13:01.000
"8/7/2025 13:30","8/7/2025 14:00",VERDADERO,voz,5.0,2.0,57.0,121.0,0.9453125,7.0,0.0546875,"00:00:30.398",0.4453125,0.0,"00:00:31.186","00:04:43.914","00:04:10.935","",2025-10-03 13:13:01.000
"8/7/2025 14:00","8/7/2025 14:30",VERDADERO,voz,9.0,0.0,71.0,125.0,0.932835821,9.0,0.067164179,"00:00:30.733",0.529850746,0.0,"00:00:32.182","00:03:53.550","00:03:18.753","",2025-10-03 13:13:01.000
"8/7/2025 14:30","8/7/2025 15:00",VERDADERO,voz,2.0,0.0,79.0,98.0,0.98,2.0,0.02,"00:00:15.226",0.79,0.0,"00:00:15.706","00:04:39.201","00:04:01.456","",2025-10-03 13:13:01.000
"8/7/2025 15:00","8/7/2025 15:30",VERDADERO,voz,3.0,0.0,59.0,85.0,0.934065934,3.0,0.032967033,"00:00:18.428",0.670454545,0.0,"00:00:19.194","00:05:03.391","00:04:14.550","",2025-10-03 13:13:01.000
"8/7/2025 15:30","8/7/2025 16:00",VERDADERO,voz,4.0,0.0,48.0,82.0,0.942528736,4.0,0.045977011,"00:00:30.546",0.558139535,0.0,"00:00:30.855","00:04:59.832","00:04:26.217","",2025-10-03 13:13:01.000
"8/7/2025 16:00","8/7/2025 16:30",VERDADERO,voz,31.0,0.0,10.0,74.0,0.691588785,31.0,0.289719626,"00:02:06.101",0.095238095,0.0,"00:02:02.377","00:05:11.102","00:04:18.062","",2025-10-03 13:13:01.000
"8/7/2025 16:30","8/7/2025 17:00",VERDADERO,voz,10.0,0.0,17.0,76.0,0.915662651,10.0,0.120481928,"00:01:15.343",0.197674419,0.0,"00:01:17.048","00:04:52.776","00:04:12.462","",2025-10-03 13:13:01.000
"8/7/2025 17:00","8/7/2025 17:30",VERDADERO,voz,50.0,4.0,0.0,37.0,0.393617021,54.0,0.574468085,"00:03:20.723",0.0,0.0,"00:02:31.594","00:06:02.032","00:04:40.891","",2025-10-03 13:13:01.000
"8/7/2025 17:30","8/7/2025 18:00",VERDADERO,voz,34.0,1.0,2.0,45.0,0.535714286,35.0,0.416666667,"00:03:01.651",0.025,0.0,"00:02:29.503","00:05:01.782","00:04:20.823","",2025-10-03 13:13:01.000
"8/7/2025 18:00","8/7/2025 18:30",VERDADERO,voz,74.0,0.0,0.0,12.0,0.125,74.0,0.770833333,"00:08:16.737",0.0,0.0,"00:04:23.221","00:07:44.915","00:05:58.750","",2025-10-03 13:13:01.000
"8/7/2025 18:30","8/7/2025 19:00",VERDADERO,voz,71.0,4.0,0.0,16.0,0.172043011,75.0,0.806451613,"00:09:46.927",0.0,0.0,"00:05:04.743","00:08:24.709","00:06:52.651","",2025-10-03 13:13:01.000
"8/7/2025 19:00","8/7/2025 19:30",VERDADERO,voz,63.0,2.0,0.0,18.0,0.246575342,65.0,0.890410959,"00:09:01.927",0.0,0.0,"00:05:10.033","00:05:24.429","00:04:46.254","",2025-10-03 13:13:01.000
